      112	2018-04-04 17:36:54	1	0	1	0
      130	2018-04-04 17:43:49	1	0	1	0
      118	2018-04-04 17:48:07	1	0	1	0
      117	2018-04-04 17:48:13	1	0	1	0
      116	2018-04-04 17:48:19	1	0	1	0
      113	2018-04-04 17:48:24	1	0	1	0
      115	2018-04-04 17:48:31	1	0	1	0
      111	2018-04-04 17:48:37	1	0	1	0
      103	2018-04-04 17:49:05	1	0	1	0
      102	2018-04-04 17:49:34	1	0	1	0
      129	2018-04-04 18:38:58	1	0	1	0
      129	2018-04-04 18:39:00	1	0	1	0
      101	2018-04-04 19:00:54	1	0	1	0
      101	2018-04-04 19:00:55	1	0	1	0
      129	2018-04-05 06:38:33	1	0	1	0
      129	2018-04-05 06:38:34	1	0	1	0
      106	2018-04-05 06:59:53	1	0	1	0
      127	2018-04-05 07:08:30	1	0	1	0
      125	2018-04-05 07:12:04	1	0	1	0
      130	2018-04-05 07:20:55	1	0	1	0
      126	2018-04-05 07:25:09	1	0	1	0
      121	2018-04-05 07:27:13	1	0	1	0
      123	2018-04-05 07:27:27	1	0	1	0
      124	2018-04-05 07:29:30	1	0	1	0
      110	2018-04-05 07:31:54	1	0	1	0
      105	2018-04-05 07:41:10	1	0	1	0
      122	2018-04-05 07:41:24	1	0	1	0
      102	2018-04-05 07:42:29	1	0	1	0
      120	2018-04-05 07:43:52	1	0	1	0
      120	2018-04-05 07:43:54	1	0	1	0
      128	2018-04-05 07:44:00	1	0	1	0
      104	2018-04-05 07:44:37	1	0	1	0
      107	2018-04-05 07:44:49	1	0	1	0
      119	2018-04-05 07:51:57	1	0	1	0
      114	2018-04-05 07:54:28	1	0	1	0
      116	2018-04-05 08:16:19	1	0	1	0
      103	2018-04-05 08:29:11	1	0	1	0
      111	2018-04-05 08:38:17	1	0	1	0
      125	2018-04-05 17:03:28	1	0	1	0
      121	2018-04-05 17:03:32	1	0	1	0
      127	2018-04-05 17:03:58	1	0	1	0
      126	2018-04-05 17:04:52	1	0	1	0
      114	2018-04-05 17:06:58	1	0	1	0
      110	2018-04-05 17:34:50	1	0	1	0
      124	2018-04-05 17:36:02	1	0	1	0
      122	2018-04-05 17:37:33	1	0	1	0
      128	2018-04-05 17:51:10	1	0	1	0
      117	2018-04-05 17:51:18	1	0	1	0
      113	2018-04-05 17:51:24	1	0	1	0
      111	2018-04-05 17:51:33	1	0	1	0
      116	2018-04-05 17:51:39	1	0	1	0
      130	2018-04-05 17:51:49	1	0	1	0
      104	2018-04-05 18:30:30	1	0	1	0
      123	2018-04-05 18:47:13	1	0	1	0
      129	2018-04-05 19:00:38	1	0	1	0
      103	2018-04-05 19:31:17	1	0	1	0
      121	2018-04-06 06:35:34	1	0	1	0
      129	2018-04-06 06:36:02	1	0	1	0
      129	2018-04-06 06:36:04	1	0	1	0
      125	2018-04-06 06:38:49	1	0	1	0
      127	2018-04-06 06:44:41	1	0	1	0
      126	2018-04-06 06:44:58	1	0	1	0
      120	2018-04-06 06:56:19	1	0	1	0
      122	2018-04-06 06:57:11	1	0	1	0
      130	2018-04-06 06:58:28	1	0	1	0
      123	2018-04-06 07:07:33	1	0	1	0
      124	2018-04-06 07:21:26	1	0	1	0
      107	2018-04-06 07:24:45	1	0	1	0
      103	2018-04-06 07:26:01	1	0	1	0
      112	2018-04-06 07:29:37	1	0	1	0
      106	2018-04-06 07:37:11	1	0	1	0
      105	2018-04-06 07:39:24	1	0	1	0
      104	2018-04-06 07:48:06	1	0	1	0
      104	2018-04-06 07:48:08	1	0	1	0
      110	2018-04-06 07:48:14	1	0	1	0
      110	2018-04-06 07:48:16	1	0	1	0
      116	2018-04-06 07:51:20	1	0	1	0
      101	2018-04-06 08:09:38	1	0	1	0
      128	2018-04-06 09:29:23	1	0	1	0
      114	2018-04-06 09:29:29	1	0	1	0
      111	2018-04-06 09:29:35	1	0	1	0
      121	2018-04-06 14:03:46	1	0	1	0
      125	2018-04-06 14:03:53	1	0	1	0
      124	2018-04-06 14:04:00	1	0	1	0
      122	2018-04-06 14:22:52	1	0	1	0
      123	2018-04-06 14:22:59	1	0	1	0
      115	2018-04-06 15:26:24	1	0	1	0
      104	2018-04-06 16:02:00	1	0	1	0
      127	2018-04-06 16:07:45	1	0	1	0
      126	2018-04-06 16:07:46	1	0	1	0
      113	2018-04-06 16:15:46	1	0	1	0
      117	2018-04-06 16:15:50	1	0	1	0
      130	2018-04-06 16:15:57	1	0	1	0
      128	2018-04-06 16:16:15	1	0	1	0
      114	2018-04-06 16:16:22	1	0	1	0
      111	2018-04-06 16:21:19	1	0	1	0
      110	2018-04-06 16:21:48	1	0	1	0
      112	2018-04-06 16:21:56	1	0	1	0
      112	2018-04-06 16:21:58	1	0	1	0
      116	2018-04-06 16:22:03	1	0	1	0
      103	2018-04-06 16:22:10	1	0	1	0
      105	2018-04-06 16:24:15	1	0	1	0
      100	2018-04-06 16:24:22	1	0	1	0
      129	2018-04-06 18:07:52	1	0	1	0
      129	2018-04-06 18:07:55	1	0	1	0
      129	2018-04-06 18:07:57	1	0	1	0
      125	2018-04-09 07:11:48	1	0	1	0
      110	2018-04-09 07:20:37	1	0	1	0
      124	2018-04-09 07:20:50	1	0	1	0
      107	2018-04-09 07:23:34	1	0	1	0
      127	2018-04-09 07:24:29	1	0	1	0
      130	2018-04-09 07:24:48	1	0	1	0
      121	2018-04-09 07:27:23	1	0	1	0
      116	2018-04-09 07:28:16	1	0	1	0
      122	2018-04-09 07:29:29	1	0	1	0
      126	2018-04-09 07:29:40	1	0	1	0
      120	2018-04-09 07:33:18	1	0	1	0
      106	2018-04-09 07:37:24	1	0	1	0
      105	2018-04-09 07:39:30	1	0	1	0
      123	2018-04-09 07:40:27	1	0	1	0
      119	2018-04-09 07:43:28	1	0	1	0
      118	2018-04-09 07:44:01	1	0	1	0
      112	2018-04-09 07:45:59	1	0	1	0
      102	2018-04-09 07:51:05	1	0	1	0
      104	2018-04-09 07:53:08	1	0	1	0
      101	2018-04-09 08:04:22	1	0	1	0
      128	2018-04-09 08:08:11	1	0	1	0
      103	2018-04-09 08:41:53	1	0	1	0
      114	2018-04-09 08:44:27	1	0	1	0
      102	2018-04-09 17:04:05	1	0	1	0
      124	2018-04-09 17:07:22	1	0	1	0
      125	2018-04-09 17:07:35	1	0	1	0
      121	2018-04-09 17:07:58	1	0	1	0
      120	2018-04-09 17:08:04	1	0	1	0
      123	2018-04-09 17:08:15	1	0	1	0
      101	2018-04-09 17:10:20	1	0	1	0
      101	2018-04-09 17:10:21	1	0	1	0
      112	2018-04-09 17:12:28	1	0	1	0
      104	2018-04-09 17:13:53	1	0	1	0
      104	2018-04-09 17:13:56	1	0	1	0
      122	2018-04-09 17:14:19	1	0	1	0
      118	2018-04-09 17:19:26	1	0	1	0
      113	2018-04-09 17:19:43	1	0	1	0
      128	2018-04-09 17:19:57	1	0	1	0
      114	2018-04-09 17:20:04	1	0	1	0
      117	2018-04-09 17:20:11	1	0	1	0
      115	2018-04-09 17:20:17	1	0	1	0
      116	2018-04-09 17:20:22	1	0	1	0
      130	2018-04-09 17:20:28	1	0	1	0
      111	2018-04-09 17:21:07	1	0	1	0
      103	2018-04-09 17:21:25	1	0	1	0
      119	2018-04-09 17:22:01	1	0	1	0
      127	2018-04-09 17:22:37	1	0	1	0
      126	2018-04-09 17:22:48	1	0	1	0
      106	2018-04-09 17:23:01	1	0	1	0
      110	2018-04-09 17:39:22	1	0	1	0
      105	2018-04-09 17:39:26	1	0	1	0
      107	2018-04-09 17:39:41	1	0	1	0
      100	2018-04-09 17:43:20	1	0	1	0
      105	2018-04-10 07:01:03	1	0	1	0
      127	2018-04-10 07:07:49	1	0	1	0
      125	2018-04-10 07:10:48	1	0	1	0
      124	2018-04-10 07:18:38	1	0	1	0
      130	2018-04-10 07:22:54	1	0	1	0
      126	2018-04-10 07:28:57	1	0	1	0
      123	2018-04-10 07:30:58	1	0	1	0
      116	2018-04-10 07:31:11	1	0	1	0
      120	2018-04-10 07:39:17	1	0	1	0
      122	2018-04-10 07:42:04	1	0	1	0
      107	2018-04-10 07:43:39	1	0	1	0
      119	2018-04-10 07:47:09	1	0	1	0
      112	2018-04-10 07:56:28	1	0	1	0
      104	2018-04-10 07:57:18	1	0	1	0
      106	2018-04-10 08:04:11	1	0	1	0
      128	2018-04-10 08:07:50	1	0	1	0
      114	2018-04-10 08:37:06	1	0	1	0
      123	2018-04-10 17:04:31	1	0	1	0
      121	2018-04-10 17:04:56	1	0	1	0
      124	2018-04-10 17:05:24	1	0	1	0
      106	2018-04-10 17:24:58	1	0	1	0
      126	2018-04-10 17:26:15	1	0	1	0
      127	2018-04-10 17:26:22	1	0	1	0
      125	2018-04-10 17:39:07	1	0	1	0
      119	2018-04-10 17:50:41	1	0	1	0
      100	2018-04-10 17:51:02	1	0	1	0
      114	2018-04-10 17:55:34	1	0	1	0
      128	2018-04-10 17:55:42	1	0	1	0
      112	2018-04-10 17:55:48	1	0	1	0
      113	2018-04-10 17:55:53	1	0	1	0
      117	2018-04-10 17:55:57	1	0	1	0
      118	2018-04-10 17:56:02	1	0	1	0
      130	2018-04-10 17:56:11	1	0	1	0
      111	2018-04-10 17:56:17	1	0	1	0
      104	2018-04-10 17:58:47	1	0	1	0
      122	2018-04-10 18:18:57	1	0	1	0
      120	2018-04-10 18:25:43	1	0	1	0
      105	2018-04-10 18:54:57	1	0	1	0
      130	2018-04-11 07:15:12	1	0	1	0
      125	2018-04-11 07:20:16	1	0	1	0
      125	2018-04-11 07:20:18	1	0	1	0
      122	2018-04-11 07:22:56	1	0	1	0
      124	2018-04-11 07:22:59	1	0	1	0
      123	2018-04-11 07:28:14	1	0	1	0
      127	2018-04-11 07:37:36	1	0	1	0
      126	2018-04-11 07:38:06	1	0	1	0
      121	2018-04-11 07:38:28	1	0	1	0
      119	2018-04-11 07:50:47	1	0	1	0
      104	2018-04-11 07:52:44	1	0	1	0
      128	2018-04-11 07:54:24	1	0	1	0
      105	2018-04-11 07:55:30	1	0	1	0
      120	2018-04-11 07:59:19	1	0	1	0
      120	2018-04-11 07:59:21	1	0	1	0
      106	2018-04-11 08:05:23	1	0	1	0
      107	2018-04-11 08:22:18	1	0	1	0
      102	2018-04-11 08:24:57	1	0	1	0
      114	2018-04-11 08:28:13	1	0	1	0
      103	2018-04-11 09:13:28	1	0	1	0
      125	2018-04-11 17:01:46	1	0	1	0
      123	2018-04-11 17:04:37	1	0	1	0
      121	2018-04-11 17:04:50	1	0	1	0
      124	2018-04-11 17:06:46	1	0	1	0
      119	2018-04-11 17:09:49	1	0	1	0
      118	2018-04-11 17:09:54	1	0	1	0
      114	2018-04-11 17:10:09	1	0	1	0
      117	2018-04-11 17:11:25	1	0	1	0
      113	2018-04-11 17:11:30	1	0	1	0
      127	2018-04-11 17:11:35	1	0	1	0
      126	2018-04-11 17:11:37	1	0	1	0
      128	2018-04-11 17:11:45	1	0	1	0
      111	2018-04-11 17:11:52	1	0	1	0
      130	2018-04-11 17:11:58	1	0	1	0
      102	2018-04-11 17:12:08	1	0	1	0
      103	2018-04-11 17:12:20	1	0	1	0
      106	2018-04-11 17:13:41	1	0	1	0
      105	2018-04-11 17:15:45	1	0	1	0
      107	2018-04-11 17:15:51	1	0	1	0
      107	2018-04-11 17:16:09	1	0	1	0
      122	2018-04-11 17:53:19	1	0	1	0
      104	2018-04-11 17:53:54	1	0	1	0
      120	2018-04-11 17:54:05	1	0	1	0
      120	2018-04-11 17:54:07	1	0	1	0
      121	2018-04-12 07:19:03	1	0	1	0
      124	2018-04-12 07:23:12	1	0	1	0
      130	2018-04-12 07:27:12	1	0	1	0
      126	2018-04-12 07:30:58	1	0	1	0
      125	2018-04-12 07:32:12	1	0	1	0
      127	2018-04-12 07:33:34	1	0	1	0
      120	2018-04-12 07:37:58	1	0	1	0
      123	2018-04-12 07:40:52	1	0	1	0
      122	2018-04-12 07:41:20	1	0	1	0
      105	2018-04-12 07:43:09	1	0	1	0
      102	2018-04-12 07:44:42	1	0	1	0
      105	2018-04-12 07:44:51	1	0	1	0
      112	2018-04-12 07:49:55	1	0	1	0
      107	2018-04-12 07:51:02	1	0	1	0
      114	2018-04-12 07:52:15	1	0	1	0
      106	2018-04-12 07:58:26	1	0	1	0
      104	2018-04-12 08:00:12	1	0	1	0
      110	2018-04-12 08:04:25	1	0	1	0
      119	2018-04-12 08:07:02	1	0	1	0
      128	2018-04-12 08:13:01	1	0	1	0
      103	2018-04-12 10:22:11	1	0	1	0
      121	2018-04-12 17:06:15	1	0	1	0
      123	2018-04-12 17:11:42	1	0	1	0
      124	2018-04-12 17:13:20	1	0	1	0
      125	2018-04-12 17:13:27	1	0	1	0
      102	2018-04-12 17:14:14	1	0	1	0
      128	2018-04-12 17:25:35	1	0	1	0
      114	2018-04-12 17:25:41	1	0	1	0
      126	2018-04-12 17:25:48	1	0	1	0
      127	2018-04-12 17:25:56	1	0	1	0
      130	2018-04-12 17:26:01	1	0	1	0
      122	2018-04-12 17:28:29	1	0	1	0
      119	2018-04-12 17:30:01	1	0	1	0
      118	2018-04-12 17:30:06	1	0	1	0
      117	2018-04-12 17:30:18	1	0	1	0
      115	2018-04-12 17:30:24	1	0	1	0
      113	2018-04-12 17:30:28	1	0	1	0
      111	2018-04-12 17:30:35	1	0	1	0
      105	2018-04-12 17:30:48	1	0	1	0
      106	2018-04-12 17:30:59	1	0	1	0
      107	2018-04-12 17:31:02	1	0	1	0
      107	2018-04-12 17:41:22	1	0	1	0
      104	2018-04-12 17:55:59	1	0	1	0
      104	2018-04-12 17:56:00	1	0	1	0
      120	2018-04-12 17:56:21	1	0	1	0
      103	2018-04-12 18:10:50	1	0	1	0
      112	2018-04-12 18:16:52	1	0	1	0
      110	2018-04-12 18:16:54	1	0	1	0
      127	2018-04-13 06:55:08	1	0	1	0
      104	2018-04-13 07:00:43	1	0	1	0
      126	2018-04-13 07:07:54	1	0	1	0
      112	2018-04-13 07:57:09	1	0	1	0
      110	2018-04-13 08:02:12	1	0	1	0
      121	2018-04-13 08:31:19	1	0	1	0
      123	2018-04-13 08:31:24	1	0	1	0
      125	2018-04-13 08:42:03	1	0	1	0
      124	2018-04-13 08:42:13	1	0	1	0
      114	2018-04-13 09:02:16	1	0	1	0
      128	2018-04-13 09:08:45	1	0	1	0
      102	2018-04-13 09:59:34	1	0	1	0
      123	2018-04-13 14:06:31	1	0	1	0
      124	2018-04-13 14:12:23	1	0	1	0
      125	2018-04-13 14:12:29	1	0	1	0
      121	2018-04-13 14:16:16	1	0	1	0
      102	2018-04-13 14:47:07	1	0	1	0
      120	2018-04-13 14:59:36	1	0	1	0
      118	2018-04-13 15:07:39	1	0	1	0
      126	2018-04-13 15:11:03	1	0	1	0
      127	2018-04-13 15:11:08	1	0	1	0
      105	2018-04-13 15:44:16	1	0	1	0
      119	2018-04-13 15:44:27	1	0	1	0
      104	2018-04-13 15:46:52	1	0	1	0
      101	2018-04-13 15:56:07	1	0	1	0
      117	2018-04-13 15:59:56	1	0	1	0
      113	2018-04-13 16:00:02	1	0	1	0
      115	2018-04-13 16:00:09	1	0	1	0
      128	2018-04-13 16:00:15	1	0	1	0
      114	2018-04-13 16:00:21	1	0	1	0
      111	2018-04-13 16:00:27	1	0	1	0
      110	2018-04-13 16:00:44	1	0	1	0
      112	2018-04-13 16:00:54	1	0	1	0
      127	2018-04-16 07:11:25	1	0	1	0
      125	2018-04-16 07:12:52	1	0	1	0
      130	2018-04-16 07:16:29	1	0	1	0
      121	2018-04-16 07:16:46	1	0	1	0
      124	2018-04-16 07:22:01	1	0	1	0
      116	2018-04-16 07:22:20	1	0	1	0
      106	2018-04-16 07:29:45	1	0	1	0
      120	2018-04-16 07:29:57	1	0	1	0
      102	2018-04-16 07:30:42	1	0	1	0
      107	2018-04-16 07:32:20	1	0	1	0
      105	2018-04-16 07:35:01	1	0	1	0
      105	2018-04-16 07:36:59	1	0	1	0
      123	2018-04-16 07:38:21	1	0	1	0
      114	2018-04-16 07:46:23	1	0	1	0
      128	2018-04-16 07:49:07	1	0	1	0
      112	2018-04-16 07:49:13	1	0	1	0
      119	2018-04-16 07:49:18	1	0	1	0
      118	2018-04-16 07:53:06	1	0	1	0
      104	2018-04-16 07:54:19	1	0	1	0
      122	2018-04-16 07:58:28	1	0	1	0
      101	2018-04-16 08:00:32	1	0	1	0
      103	2018-04-16 08:24:52	1	0	1	0
      110	2018-04-16 08:36:27	1	0	1	0
      104	2018-04-16 09:27:04	1	0	1	0
      123	2018-04-16 17:02:26	1	0	1	0
      124	2018-04-16 17:04:00	1	0	1	0
      121	2018-04-16 17:07:32	1	0	1	0
      125	2018-04-16 17:10:45	1	0	1	0
      127	2018-04-16 17:10:51	1	0	1	0
      110	2018-04-16 17:10:57	1	0	1	0
      112	2018-04-16 17:16:40	1	0	1	0
      107	2018-04-16 17:19:27	1	0	1	0
      120	2018-04-16 17:33:12	1	0	1	0
      102	2018-04-16 17:33:25	1	0	1	0
      106	2018-04-16 17:33:29	1	0	1	0
      105	2018-04-16 17:33:34	1	0	1	0
      107	2018-04-16 17:33:41	1	0	1	0
      119	2018-04-16 17:33:56	1	0	1	0
      101	2018-04-16 17:34:46	1	0	1	0
      122	2018-04-16 17:46:43	1	0	1	0
      104	2018-04-16 17:47:09	1	0	1	0
      118	2018-04-16 17:51:48	1	0	1	0
      117	2018-04-16 17:51:58	1	0	1	0
      115	2018-04-16 17:52:06	1	0	1	0
      114	2018-04-16 17:52:15	1	0	1	0
      113	2018-04-16 17:52:19	1	0	1	0
      116	2018-04-16 17:52:25	1	0	1	0
      103	2018-04-16 17:52:28	1	0	1	0
      130	2018-04-16 17:52:33	1	0	1	0
      128	2018-04-16 17:52:38	1	0	1	0
      111	2018-04-16 17:52:44	1	0	1	0
      100	2018-04-16 18:29:34	1	0	1	0
      120	2018-04-17 07:21:49	1	0	1	0
      120	2018-04-17 07:21:50	1	0	1	0
      125	2018-04-17 07:22:13	1	0	1	0
      124	2018-04-17 07:22:36	1	0	1	0
      121	2018-04-17 07:22:52	1	0	1	0
      130	2018-04-17 07:25:44	1	0	1	0
      126	2018-04-17 07:27:40	1	0	1	0
      123	2018-04-17 07:36:15	1	0	1	0
      116	2018-04-17 07:38:49	1	0	1	0
      127	2018-04-17 07:41:29	1	0	1	0
      105	2018-04-17 07:41:39	1	0	1	0
      114	2018-04-17 07:46:31	1	0	1	0
      107	2018-04-17 07:46:37	1	0	1	0
      106	2018-04-17 07:46:43	1	0	1	0
      119	2018-04-17 07:46:45	1	0	1	0
      122	2018-04-17 07:52:51	1	0	1	0
      104	2018-04-17 07:55:46	1	0	1	0
      128	2018-04-17 08:00:29	1	0	1	0
      102	2018-04-17 08:05:47	1	0	1	0
      110	2018-04-17 08:31:59	1	0	1	0
      103	2018-04-17 10:04:33	1	0	1	0
      127	2018-04-17 16:59:05	1	0	1	0
      123	2018-04-17 17:01:43	1	0	1	0
      124	2018-04-17 17:04:03	1	0	1	0
      127	2018-04-17 17:05:21	1	0	1	0
      110	2018-04-17 17:05:25	1	0	1	0
      125	2018-04-17 17:06:12	1	0	1	0
      120	2018-04-17 17:08:20	1	0	1	0
      102	2018-04-17 17:13:27	1	0	1	0
      101	2018-04-17 17:17:43	1	0	1	0
      104	2018-04-17 17:19:00	1	0	1	0
      105	2018-04-17 17:33:34	1	0	1	0
      107	2018-04-17 17:37:48	1	0	1	0
      106	2018-04-17 17:37:58	1	0	1	0
      104	2018-04-17 17:46:21	1	0	1	0
      122	2018-04-17 17:46:52	1	0	1	0
      114	2018-04-17 17:58:37	1	0	1	0
      128	2018-04-17 17:58:45	1	0	1	0
      103	2018-04-17 17:58:52	1	0	1	0
      116	2018-04-17 17:58:57	1	0	1	0
      115	2018-04-17 18:07:49	1	0	1	0
      117	2018-04-17 18:08:00	1	0	1	0
      118	2018-04-17 18:08:06	1	0	1	0
      113	2018-04-17 18:08:10	1	0	1	0
      111	2018-04-17 18:08:16	1	0	1	0
      130	2018-04-17 18:15:44	1	0	1	0
      119	2018-04-17 18:39:52	1	0	1	0
      121	2018-04-18 07:14:55	1	0	1	0
      130	2018-04-18 07:24:41	1	0	1	0
      127	2018-04-18 07:26:10	1	0	1	0
      123	2018-04-18 07:28:38	1	0	1	0
      125	2018-04-18 07:33:15	1	0	1	0
      105	2018-04-18 07:33:28	1	0	1	0
      126	2018-04-18 07:34:05	1	0	1	0
      122	2018-04-18 07:34:16	1	0	1	0
      106	2018-04-18 07:34:57	1	0	1	0
      124	2018-04-18 07:35:34	1	0	1	0
      120	2018-04-18 07:41:21	1	0	1	0
      116	2018-04-18 07:42:03	1	0	1	0
      104	2018-04-18 07:47:06	1	0	1	0
      128	2018-04-18 07:49:12	1	0	1	0
      107	2018-04-18 07:50:23	1	0	1	0
      119	2018-04-18 07:52:16	1	0	1	0
      110	2018-04-18 08:13:45	1	0	1	0
      114	2018-04-18 08:55:57	1	0	1	0
      121	2018-04-18 17:02:23	1	0	1	0
      124	2018-04-18 17:02:28	1	0	1	0
      115	2018-04-18 17:03:34	1	0	1	0
      118	2018-04-18 17:03:38	1	0	1	0
      118	2018-04-18 17:03:42	1	0	1	0
      117	2018-04-18 17:03:47	1	0	1	0
      117	2018-04-18 17:03:49	1	0	1	0
      127	2018-04-18 17:05:50	1	0	1	0
      106	2018-04-18 17:06:51	1	0	1	0
      125	2018-04-18 17:07:11	1	0	1	0
      102	2018-04-18 17:09:15	1	0	1	0
      102	2018-04-18 17:09:21	1	0	1	0
      119	2018-04-18 17:09:28	1	0	1	0
      119	2018-04-18 17:09:31	1	0	1	0
      126	2018-04-18 17:11:46	1	0	1	0
      101	2018-04-18 17:19:07	1	0	1	0
      107	2018-04-18 17:19:31	1	0	1	0
      128	2018-04-18 17:25:55	1	0	1	0
      114	2018-04-18 17:26:03	1	0	1	0
      113	2018-04-18 17:26:07	1	0	1	0
      103	2018-04-18 17:26:17	1	0	1	0
      116	2018-04-18 17:26:21	1	0	1	0
      130	2018-04-18 17:26:27	1	0	1	0
      110	2018-04-18 17:53:54	1	0	1	0
      111	2018-04-18 18:09:10	1	0	1	0
      120	2018-04-18 18:34:05	1	0	1	0
      120	2018-04-18 18:34:06	1	0	1	0
      104	2018-04-18 18:34:15	1	0	1	0
      122	2018-04-18 18:38:24	1	0	1	0
      121	2018-04-19 07:21:02	1	0	1	0
      130	2018-04-19 07:27:54	1	0	1	0
      127	2018-04-19 07:29:32	1	0	1	0
      123	2018-04-19 07:43:15	1	0	1	0
      125	2018-04-19 07:43:48	1	0	1	0
      116	2018-04-19 07:46:48	1	0	1	0
      126	2018-04-19 07:48:55	1	0	1	0
      120	2018-04-19 07:50:41	1	0	1	0
      124	2018-04-19 07:51:29	1	0	1	0
      112	2018-04-19 07:53:59	1	0	1	0
      110	2018-04-19 07:59:09	1	0	1	0
      122	2018-04-19 08:07:05	1	0	1	0
      119	2018-04-19 08:13:06	1	0	1	0
      107	2018-04-19 08:13:12	1	0	1	0
      106	2018-04-19 08:16:05	1	0	1	0
      105	2018-04-19 08:19:03	1	0	1	0
      128	2018-04-19 08:23:58	1	0	1	0
